Country,Invoice_Month,O&D_Net_Count,PNR,Primary_Product_Code,Carrier_Code_Validating,Low_Cost_Indicator,Abonnement_SNCF,Carrier_Validating,Departure_Date,Arrival_Date,Ticket_Number,Origin_City,Destination_City,Origin_Country,Destination_Country,Origin_Region,Destination_Region,Directional_City_Pair,Class_Type,O&D_Class_of_Service_Invoice_Predominant,Round_Trip_Indicator,Exchange_Refund_Code,Reason_Code_Description,Booking_Date,Invoice_Date,Client_ID_Name,Level_4_Division_code,Level_4_Division_Desc,Level_12_CDR_Code,Customer_Defined_05,Customer_Defined_06,OD_Mileage
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-31,8/31/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/29/2022,8/30/2022,Company SA,AQ,Corporate & Centres de Services Partagés,AAREM,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-28,9/28/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/3/2022,8/3/2022,Company SA,AQ,Corporate & Centres de Services Partagés,RTX1G,REUNION_INTERNE,,256
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,FULL REFUND,,8/25/2022,8/29/2022,Company SA,AQ,Corporate & Centres de Services Partagés,AAREM,REUNION_INTERNE,,-256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-28,9/28/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/31/2022,8/31/2022,Company SA,AQ,Corporate & Centres de Services Partagés,RTX1G,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,7/1/2022,8/30/2022,Company SA,AQ,Corporate & Centres de Services Partagés,W6ABR,COLLOQUE_CONGRES,,256
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,FULL REFUND,,7/1/2022,8/30/2022,Company SA,AQ,Corporate & Centres de Services Partagés,W6ABR,COLLOQUE_CONGRES,,-256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-24,8/24/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/19/2022,8/19/2022,Company SA,AQ,Corporate & Centres de Services Partagés,W6ABR,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-31,8/31/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/22/2022,8/23/2022,Company SA,AQ,Corporate & Centres de Services Partagés,W6ABR,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/26/2022,8/26/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BDFZG,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,FIRST,,,Blank,,8/9/2022,8/17/2022,Company VIP,AQ,Corporate & Centres de Services Partagés,RTX6Z,REUNION INTERNE ET PROJET,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-07,9/7/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/29/2022,8/30/2022,Company SA,AQ,Corporate & Centres de Services Partagés,1SCRC,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-09,9/9/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/24/2022,8/24/2022,Company SA,AQ,Corporate & Centres de Services Partagés,RTX6S,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/24/2022,8/24/2022,Company SA,AQ,Corporate & Centres de Services Partagés,RTX6S,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-01,9/1/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/22/2022,8/22/2022,Company SA,AQ,Corporate & Centres de Services Partagés,RTX6S,REUNION_INTERNE,,256
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-01,9/1/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,FULL REFUND,,8/22/2022,8/30/2022,Company SA,AQ,Corporate & Centres de Services Partagés,RTX6S,REUNION_INTERNE,,-256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,FIRST,,,Blank,,8/31/2022,8/31/2022,Company SA,AQ,Corporate & Centres de Services Partagés,RTX2Z,COLLOQUE_CONGRES,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-13,10/13/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/29/2022,8/29/2022,Company SA,AQ,Corporate & Centres de Services Partagés,1SQVT,REUNION_INTERNE,,242
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-15,9/15/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/26/2022,8/26/2022,Company SA,AQ,Corporate & Centres de Services Partagés,1SQVT,REUNION_INTERNE,,242
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-29,9/29/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/26/2022,8/26/2022,Company SA,AQ,Corporate & Centres de Services Partagés,1SQVT,REUNION_INTERNE,,242
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-05,10/5/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/26/2022,8/26/2022,Company SA,AQ,Corporate & Centres de Services Partagés,1SQVT,REUNION_INTERNE,,242
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-11,10/11/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/25/2022,8/25/2022,Company SA,AQ,Corporate & Centres de Services Partagés,RTXJ7,REUNION_INTERNE,,256
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-08-23,8/23/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,FULL REFUND,,7/31/2022,8/9/2022,Company SA,AQ,Corporate & Centres de Services Partagés,AH8AA,REUNION_IRP_MANDATS_SOC,,-256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-26,8/26/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/23/2022,8/23/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BDFZG,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-30,9/30/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/31/2022,8/31/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BDFZG,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-12,9/12/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/24/2022,8/24/2022,Company SA,AQ,Corporate & Centres de Services Partagés,A89Z8,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-16,9/16/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/31/2022,8/31/2022,Company SA,AQ,Corporate & Centres de Services Partagés,B1FTS,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-23,9/23/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/31/2022,8/31/2022,Company SA,AQ,Corporate & Centres de Services Partagés,B1FTS,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/1/2022,8/1/2022,Company SA,AQ,Corporate & Centres de Services Partagés,CPNO2,COLLOQUE_CONGRES,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-26,9/26/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/5/2022,8/5/2022,Company SA,AQ,Corporate & Centres de Services Partagés,RTX1G,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-31,8/31/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/24/2022,8/24/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BTXAH,REUNION_INTERNE,,250
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-24,8/24/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/18/2022,8/18/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BTXAH,REUNION_INTERNE,,250
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-07,9/7/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/26/2022,8/26/2022,Company SA,AQ,Corporate & Centres de Services Partagés,RTX6S,REUNION_INTERNE,,250
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/26/2022,8/26/2022,Company SA,AQ,Corporate & Centres de Services Partagés,RTX6S,REUNION_INTERNE,,250
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-17,10/17/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/2/2022,8/3/2022,Company SA,AQ,Corporate & Centres de Services Partagés,CEL15,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-30,8/30/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/1/2022,8/1/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BDFZG,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/13/2022,8/13/2022,Company SA,AQ,Corporate & Centres de Services Partagés,RTX6S,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-27,9/27/2022,,PARIS,LYON,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LYON,COACH,,,Blank,,8/8/2022,8/8/2022,Company SA,AQ,Corporate & Centres de Services Partagés,RTX1G,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-22,9/22/2022,,PARIS,METZ,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->METZ,COACH,,,Blank,,8/18/2022,8/18/2022,Company SA,AQ,Corporate & Centres de Services Partagés,CAL30,ACTIVITE_EQUIPE,,174
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-07,9/7/2022,,PARIS,METZ,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->METZ,COACH,,,Blank,,8/31/2022,8/31/2022,Company SA,AQ,Corporate & Centres de Services Partagés,RTX1G,REUNION_INTERNE,,174
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-08,11/8/2022,,PARIS,METZ,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->METZ,COACH,,,Blank,,8/26/2022,8/26/2022,Company SA,AQ,Corporate & Centres de Services Partagés,1A3TX,FORMATION,,174
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-08,9/8/2022,,PARIS,METZ,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->METZ,COACH,,,Blank,,8/26/2022,8/28/2022,Company SA,AQ,Corporate & Centres de Services Partagés,RTX1G,REUNION_INTERNE,,174
FRANCE,202208 - août,-1,,Air,,,,AIR FRANCE,2020-03-03,3/3/2020,,PARIS,NICE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->NICE,COACH,,,UNKNOWN,,2/28/2020,8/4/2022,Company SA,AQ,Corporate & Centres de Services Partagés,CO0W8,REUNION_INTERNE,,-419
FRANCE,202208 - août,-1,,Air,,,,AIR FRANCE,2022-06-23,6/23/2022,,PARIS,NICE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->NICE,COACH,,,PARTIAL REFUND,,4/26/2022,8/28/2022,Company SA,AQ,Corporate & Centres de Services Partagés,1A4TX,REUNION_INTERNE,,-419
FRANCE,202208 - août,1,,Air,,,,AIR FRANCE,2022-08-29,8/29/2022,,PARIS,NICE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->NICE,COACH,,,Blank,,8/28/2022,8/28/2022,Company SA,AQ,Corporate & Centres de Services Partagés,RTX1G,ACTION_COMMERCIALE,,419
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-12,9/12/2022,,PARIS,NICE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->NICE,FIRST,,,Blank,,8/26/2022,8/26/2022,Company SA,AQ,Corporate & Centres de Services Partagés,1P4TP,REUNION_IRP_MANDATS_SOC,,439
FRANCE,202208 - août,-1,,Air,,,,AIR FRANCE,2020-03-10,3/10/2020,,PARIS,NICE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->NICE,COACH,,,UNKNOWN,,1/21/2020,8/23/2022,Company SA,AQ,Corporate & Centres de Services Partagés,AAREM,REUNION_INTERNE,,-419
FRANCE,202208 - août,1,,Air,,,,AIR FRANCE,2022-09-12,9/12/2022,,PARIS,NICE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->NICE,COACH,,,Blank,,8/29/2022,8/29/2022,Company SA,AQ,Corporate & Centres de Services Partagés,P4HPW,COLLOQUE_CONGRES,,419
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-09,9/10/2022,,PARIS,NICE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->NICE,COACH,,,Blank,,8/23/2022,8/23/2022,Company SA,AQ,Corporate & Centres de Services Partagés,SFTXJ,REUNION INTERNE ET PROJET,,439
FRANCE,202208 - août,0,,Air,,,,AIR FRANCE,2022-09-01,9/1/2022,,PARIS,NICE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->NICE,COACH,,,EXCHANGE,,7/8/2022,8/31/2022,Company SA,AQ,Corporate & Centres de Services Partagés,RTX6R,REUNION_INTERNE,,419
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-02,9/2/2022,,PARIS,SETE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->SETE,FIRST,,,Blank,,8/19/2022,8/19/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BSPDA,REUNION_IRP_MANDATS_SOC,,380
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-30,8/30/2022,,PARIS,SETE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->SETE,FIRST,,,Blank,,8/24/2022,8/24/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BSPDA,REUNION_IRP_MANDATS_SOC,,380
FRANCE,202208 - août,1,,Air,,,,ROYAL JORDANIAN,2022-10-07,10/7/2022,,AMMAN,PARIS,JORDAN,FRANCE,MIDEAST,EUROPE,AMMAN->PARIS,COACH,,,Blank,,8/3/2022,8/4/2022,Company SA,AQ,Corporate & Centres de Services Partagés,1SCEM,REUNION_INTERNE,,2107
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-30,8/30/2022,,ARRAS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,ARRAS->PARIS,COACH,,,Blank,,8/25/2022,8/25/2022,Company SA,AQ,Corporate & Centres de Services Partagés,AR4C3,ACTIVITE_EQUIPE,,98
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-19,9/19/2022,,ARRAS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,ARRAS->PARIS,COACH,,,Blank,,8/2/2022,8/3/2022,Company SA,AQ,Corporate & Centres de Services Partagés,B1ABJ,REUNION_INTERNE,,98
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-12,9/12/2022,,ARRAS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,ARRAS->PARIS,COACH,,,Blank,,8/2/2022,8/3/2022,Company SA,AQ,Corporate & Centres de Services Partagés,B1ABJ,REUNION_INTERNE,,98
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-30,8/30/2022,,ARRAS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,ARRAS->PARIS,COACH,,,Blank,,8/17/2022,8/17/2022,Company SA,AQ,Corporate & Centres de Services Partagés,B1ABJ,ACTION COMMERCIALE,,98
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-06-19,6/19/2022,,AURAY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,AURAY->PARIS,COACH,,,FULL REFUND,,5/2/2022,8/18/2022,Company SA,AQ,Corporate & Centres de Services Partagés,1A4TX,ACTIVITE_EQUIPE,,-256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-29,9/29/2022,,AURAY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,AURAY->PARIS,COACH,,,Blank,,7/29/2022,8/23/2022,Company SA,AQ,Corporate & Centres de Services Partagés,AAREM,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,BREST,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,BREST->PARIS,COACH,,,Blank,,8/17/2022,8/17/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BDJ6D,REUNION_INTERNE,,311
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,DIJON,ARRAS,FRANCE,FRANCE,EUROPE,EUROPE,DIJON->ARRAS,COACH,,,Blank,,8/26/2022,8/26/2022,Company SA,AQ,Corporate & Centres de Services Partagés,1A3TX,REUNION_INTERNE,,228
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-05,9/5/2022,,DOUAI,ARRAS,FRANCE,FRANCE,EUROPE,EUROPE,DOUAI->ARRAS,COACH,,,Blank,,8/2/2022,8/3/2022,Company SA,AQ,Corporate & Centres de Services Partagés,B1ABJ,REUNION_INTERNE,,14
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-12,9/12/2022,,DOUAI,ARRAS,FRANCE,FRANCE,EUROPE,EUROPE,DOUAI->ARRAS,COACH,,,Blank,,8/2/2022,8/3/2022,Company SA,AQ,Corporate & Centres de Services Partagés,B1ABJ,REUNION_INTERNE,,14
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-30,8/30/2022,,DOUAI,ARRAS,FRANCE,FRANCE,EUROPE,EUROPE,DOUAI->ARRAS,COACH,,,Blank,,8/17/2022,8/17/2022,Company SA,AQ,Corporate & Centres de Services Partagés,B1ABJ,ACTION COMMERCIALE,,14
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-07,9/7/2022,,DOUAI,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,DOUAI->PARIS,COACH,,,Blank,,8/22/2022,8/22/2022,Company SA,AQ,Corporate & Centres de Services Partagés,1A3TX,REUNION_INTERNE,,107
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,DOUAI,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,DOUAI->PARIS,COACH,,,Blank,,8/22/2022,8/22/2022,Company SA,AQ,Corporate & Centres de Services Partagés,1A3TX,REUNION_INTERNE,,107
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-07,9/7/2022,,LAVAL,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LAVAL->PARIS,COACH,,,Blank,,8/31/2022,8/31/2022,Company SA,AQ,Corporate & Centres de Services Partagés,P4SRY,ACTIVITE_EQUIPE,,149
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-25,8/25/2022,,LAVAL,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LAVAL->PARIS,COACH,,,Blank,,8/22/2022,8/22/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BDJ6D,REUNION_EXTERNE,,149
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-02,9/2/2022,,LILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->PARIS,COACH,,,Blank,,8/23/2022,8/23/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BDJ6D,ACTIVITE_EQUIPE,,125
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-05,9/5/2022,,LILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->PARIS,COACH,,,Blank,,8/25/2022,8/25/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BDJ6D,ACTIVITE_EQUIPE,,125
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-29,9/29/2022,,LILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->PARIS,COACH,,,Blank,,8/25/2022,8/25/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BDJ6D,ACTIVITE_EQUIPE,,125
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-03,10/3/2022,,LILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->PARIS,COACH,,,Blank,,8/25/2022,8/25/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BDJ6D,ACTIVITE_EQUIPE,,125
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-10,10/10/2022,,LILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->PARIS,COACH,,,Blank,,8/25/2022,8/25/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BDJ6D,ACTIVITE_EQUIPE,,125
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-07,11/7/2022,,LILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->PARIS,COACH,,,Blank,,8/25/2022,8/25/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BDJ6D,ACTIVITE_EQUIPE,,125
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-12-05,12/5/2022,,LILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->PARIS,COACH,,,Blank,,8/25/2022,8/25/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BDJ6D,ACTIVITE_EQUIPE,,125
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-12-01,12/1/2022,,LILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->PARIS,COACH,,,Blank,,8/25/2022,8/25/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BDJ6D,ACTIVITE_EQUIPE,,125
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-22,8/22/2022,,LILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->PARIS,COACH,,,Blank,,8/8/2022,8/9/2022,Company SA,AQ,Corporate & Centres de Services Partagés,CK8EC,REUNION_IRP_MANDATS_SOC,,125
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-16,9/16/2022,,LILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->PARIS,COACH,,,Blank,,8/29/2022,8/30/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BSPU5,REUNION_INTERNE,,125
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-29,8/29/2022,,LILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->PARIS,COACH,,,Blank,,8/21/2022,8/21/2022,Company SA,AQ,Corporate & Centres de Services Partagés,AQ9SI,REUNION_INTERNE,,125
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-18,8/18/2022,,LILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->PARIS,COACH,,,Blank,,8/11/2022,8/11/2022,Company SA,AQ,Corporate & Centres de Services Partagés,CAL30,REUNION_INTERNE,,125
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-22,9/22/2022,,LILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->PARIS,COACH,,,Blank,,8/19/2022,8/20/2022,Company SA,AQ,Corporate & Centres de Services Partagés,AH8AA,REUNION_IRP_MANDATS_SOC,,125
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-08-18,8/18/2022,,LILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->PARIS,COACH,,,FULL REFUND,,7/28/2022,8/16/2022,Company SA,AQ,Corporate & Centres de Services Partagés,AH8AA,REUNION_IRP_MANDATS_SOC,,-125
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-08-23,8/23/2022,,LILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->PARIS,COACH,,,FULL REFUND,,7/12/2022,8/18/2022,Company SA,AQ,Corporate & Centres de Services Partagés,BSPU5,REUNION_INTERNE,,-125
